,Sex,Age,Sad - Was this caused by a specific event/s?,Sad - Was this caused by a recent or distant event (or events)?,Sad - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Sad - Thank you. Now I will ask some questions to understand your situation.,Sad - Have you strongly felt or expressed any of the following emotions towards someone:,Sad - Do you believe that you should be the saviour of someone else?,"Sad - Do you see yourself as the victim, blaming someone else for how negative you feel?",Sad - Do you feel that you are trying to control someone?,Sad - Are you always blaming and accusing yourself for when something goes wrong?,"Sad - In previous conversations, have you considered other viewpoints presented?",Sad - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Angry - Was this caused by a specific event/s?,Angry - Was this caused by a recent or distant event (or events)?,Angry - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Angry - Thank you. Now I will ask some questions to understand your situation.,Angry - Have you strongly felt or expressed any of the following emotions towards someone:,Angry - Do you believe that you should be the saviour of someone else?,"Angry - Do you see yourself as the victim, blaming someone else for how negative you feel?",Angry - Do you feel that you are trying to control someone?,Angry - Are you always blaming and accusing yourself for when something goes wrong?,"Angry - In previous conversations, have you considered other viewpoints presented?",Angry - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Anxious - Was this caused by a specific event/s?,Anxious - Was this caused by a recent or distant event (or events)?,Anxious - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Anxious - Thank you. Now I will ask some questions to understand your situation.,Anxious - Have you strongly felt or expressed any of the following emotions towards someone:,Anxious - Do you believe that you should be the saviour of someone else?,"Anxious - Do you see yourself as the victim, blaming someone else for how negative you feel?",Anxious - Do you feel that you are trying to control someone?,Anxious - Are you always blaming and accusing yourself for when something goes wrong?,"Anxious - In previous conversations, have you considered other viewpoints presented?",Anxious - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Happy - That's Good! Let me recommend an exercise you can attempt.,Loving - That's Good! Let me recommend an exercise you can attempt.,Insecure - Was this caused by a specific event/s?,Insecure - Was this caused by a recent or distant event (or events)?,Insecure - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Insecure - Thank you. Now I will ask some questions to understand your situation.,Insecure - Have you strongly felt or expressed any of the following emotions towards someone:,Insecure - Do you believe that you should be the saviour of someone else?,"Insecure - Do you see yourself as the victim, blaming someone else for how negative you feel?",Insecure - Do you feel that you are trying to control someone?,Insecure - Are you always blaming and accusing yourself for when something goes wrong?,"Insecure - In previous conversations, have you considered other viewpoints presented?",Insecure - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Disgusted - Was this caused by a specific event/s?,Disgusted - Was this caused by a recent or distant event (or events)?,Disgusted - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Disgusted - Thank you. Now I will ask some questions to understand your situation.,Disgusted - Have you strongly felt or expressed any of the following emotions towards someone:,Disgusted - Do you believe that you should be the saviour of someone else?,"Disgusted - Do you see yourself as the victim, blaming someone else for how negative you feel?",Disgusted - Do you feel that you are trying to control someone?,Disgusted - Are you always blaming and accusing yourself for when something goes wrong?,"Disgusted - In previous conversations, have you considered other viewpoints presented?",Disgusted - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Disappointed - Was this caused by a specific event/s?,Disappointed - Was this caused by a recent or distant event (or events)?,Disappointed - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Disappointed - Thank you. Now I will ask some questions to understand your situation.,Disappointed - Have you strongly felt or expressed any of the following emotions towards someone:,Disappointed - Do you believe that you should be the saviour of someone else?,"Disappointed - Do you see yourself as the victim, blaming someone else for how negative you feel?",Disappointed - Do you feel that you are trying to control someone?,Disappointed - Are you always blaming and accusing yourself for when something goes wrong?,"Disappointed - In previous conversations, have you considered other viewpoints presented?",Disappointed - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Ashamed - Was this caused by a specific event/s?,Ashamed - Was this caused by a recent or distant event (or events)?,Ashamed - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Ashamed - Thank you. Now I will ask some questions to understand your situation.,Ashamed - Have you strongly felt or expressed any of the following emotions towards someone:,Ashamed - Do you believe that you should be the saviour of someone else?,"Ashamed - Do you see yourself as the victim, blaming someone else for how negative you feel?",Ashamed - Do you feel that you are trying to control someone?,Ashamed - Are you always blaming and accusing yourself for when something goes wrong?,"Ashamed - In previous conversations, have you considered other viewpoints presented?",Ashamed - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Guilty - Was this caused by a specific event/s?,Guilty - Was this caused by a recent or distant event (or events)?,Guilty - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Guilty - Thank you. Now I will ask some questions to understand your situation.,Guilty - Have you strongly felt or expressed any of the following emotions towards someone:,Guilty - Do you believe that you should be the saviour of someone else?,"Guilty - Do you see yourself as the victim, blaming someone else for how negative you feel?",Guilty - Do you feel that you are trying to control someone?,Guilty - Are you always blaming and accusing yourself for when something goes wrong?,"Guilty - In previous conversations, have you considered other viewpoints presented?",Guilty - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Envious - Was this caused by a specific event/s?,Envious - Was this caused by a recent or distant event (or events)?,Envious - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Envious - Thank you. Now I will ask some questions to understand your situation.,Envious - Have you strongly felt or expressed any of the following emotions towards someone:,Envious - Do you believe that you should be the saviour of someone else?,"Envious - Do you see yourself as the victim, blaming someone else for how negative you feel?",Envious - Do you feel that you are trying to control someone?,Envious - Are you always blaming and accusing yourself for when something goes wrong?,"Envious - In previous conversations, have you considered other viewpoints presented?",Envious - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Jealous - Was this caused by a specific event/s?,Jealous - Was this caused by a recent or distant event (or events)?,Jealous - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Jealous - Thank you. Now I will ask some questions to understand your situation.,Jealous - Have you strongly felt or expressed any of the following emotions towards someone:,Jealous - Do you believe that you should be the saviour of someone else?,"Jealous - Do you see yourself as the victim, blaming someone else for how negative you feel?",Jealous - Do you feel that you are trying to control someone?,Jealous - Are you always blaming and accusing yourself for when something goes wrong?,"Jealous - In previous conversations, have you considered other viewpoints presented?",Jealous - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,All emotions - From what you have said I believe you are feeling {}. Is this correct?,All emotions - I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,All emotions - Thank you for taking part. See you soon,"All emotions - Here are my recommendations, please select the exercise that you would like to attempt","All emotions - Please try to go through this exercise now. When you finish, press 'continue'",All emotions - Do you feel better or worse after having taken this exercise?,All emotions - Would you like to attempt another exercise? (Patient feels better),All emotions - Would you like to attempt another exercise? (Patient feels worse)
335,Male,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Is all of this influenced by some specific event? <0.0, 0.08>","Did this occur because of a recent or distant event? <0.0, 0.08>","I am wondering whether you tried exercise 10 and found some very negative emotions as a result of it? <0.0, 0.05>","Thank you sharing this with me. I want to know more about this, if that's okay with you. <0.5, 0.42>","I'm not here to judge if you have felt any of these emotions towards someone recently. <0.5, 0.11>","Do you identify with being someone's hero or saviour? <0.0, 0.09>","Do you think you are the victim of the situation? <0.0, 0.23>","In situations like these, do you wish you could control someone for your own benefit? <0.0, 0.23>","Are you the type of person that always blames themselves when something goes wrong? <0.0, 0.36>","Do you usually try to look into other points of view, when talking to someone? <0.0, 0.17>","Is there a specific life crisis that you are going through (for example, in your relationships with your close ones)?  <0.0, 0.18>","Is all of this influenced by some specific event? <0.0, 0.08>","Did this occur because of a recent or distant event? <0.0, 0.08>","I am wondering whether you tried exercise 10 and found some very negative emotions as a result of it? <0.0, 0.05>","Thank you sharing this with me. I want to know more about this, if that's okay with you. <0.5, 0.42>","I'm not here to judge if you have felt any of these emotions towards someone recently. <0.5, 0.11>","Do you identify with being someone's hero or saviour? <0.0, 0.09>","Do you think you are the victim of the situation? <0.0, 0.23>","In situations like these, do you wish you could control someone for your own benefit? <0.0, 0.23>","Are you the type of person that always blames themselves when something goes wrong? <0.0, 0.36>","Do you usually try to look into other points of view, when talking to someone? <0.0, 0.17>","Is there a specific life crisis that you are going through (for example, in your relationships with your close ones)?  <0.0, 0.18>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Male,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Did specific events cause this? <0.0, 0.04>","Did recent or distant events cause this? <0.0, 0.03>","Do you think exercise 10 has an unpleasant effect on you? Like reigniting negative emotions? <0.0, 0.05>","I'm glad you notified me, I'll follow with some questions. <1.0, 0.13>","Have you ever found yourself in a situation where you overwhelmed by any such emotion? <0.0, 0.19>","Do you sometimes believe that you need to save someone <0.0, 0.11>","Do you think life is unfair and you are the victim? <0.0, 0.18>","Do you think you're controlling and manipulative? <0.0, 0.08>","Do you always beat yourself up when things go wrong? <0.0, 0.28>","Have you ever considered contrasting viewpoints presented? <0.0, 0.01>","Is there any personal crisis in your life? For example, falling out with close ones? <0.0, 0.11>","Did specific events cause this? <0.0, 0.04>","Did recent or distant events cause this? <0.0, 0.03>","Do you think exercise 10 has an unpleasant effect on you? Like reigniting negative emotions? <0.0, 0.05>","I'm glad you notified me, I'll follow with some questions. <1.0, 0.13>","Have you ever found yourself in a situation where you overwhelmed by any such emotion? <0.0, 0.19>","Do you sometimes believe that you need to save someone <0.0, 0.11>","Do you think life is unfair and you are the victim? <0.0, 0.18>","Do you think you're controlling and manipulative? <0.0, 0.08>","Do you always beat yourself up when things go wrong? <0.0, 0.28>","Have you ever considered contrasting viewpoints presented? <0.0, 0.01>","Is there any personal crisis in your life? For example, falling out with close ones? <0.0, 0.11>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was there something occuring that influenced your feeling? <0.0, 0.04>","Is there something recent that could have caused this or was it long ago? <0.0, 0.14>","Have you reviewed exercise 10? As a warning this exercise will ask you to revisit a traumatic event that has occurred previously. Do you feel negative emotions from this exercise? <0.0, 0>","I'm sorry you feel this way, thank you for sharing this with me. If it is ok, I'd like to ask a few more questions to see how best to help you? <1.0, 0.44>","Would you say you have felt or currently feeling any of the below emotions towards someone: <0.0, 0.06>","Do you feel you're looking to save someone else? <0.0, 0.14>","Do you feel like a victim? <0.0, 0.24>","Do you feel like you are happy most when in control of others? <0.0, 0.08>","Are you always looking to yourself to point blame, when something goes wrong? <0.0, 0.07>","Have you previously taken time to listen to other points of view? <0.0, 0.13>","Is there currently anything occurring between loved ones/friends? Such as a falling out/disagreement? <0.0, 0.06>","Was there something occuring that influenced your feeling? <0.0, 0.04>","Is there something recent that could have caused this or was it long ago? <0.0, 0.14>","Have you reviewed exercise 10? As a warning this exercise will ask you to revisit a traumatic event that has occurred previously. Did you feel negative emotions from this exercise? <0.0, 0>","I'm sorry you feel this way, thank you for sharing this with me. If it is ok, I'd like to ask a few more questions to see how best to help you? <1.0, 0.44>","Would you say you have felt or currently feeling any of the below emotions towards someone: <0.0, 0.06>","Do you feel you're looking to save someone else? <0.0, 0.14>","Do you feel like a victim? <0.0, 0.24>","Do you feel like you are happy most when in control of others? <0.0, 0.08>","Are you always looking to yourself to point blame, when something goes wrong? <0.0, 0.07>","Have you previously taken time to listen to other points of view? <0.0, 0.13>","Is there currently anything occurring between loved ones/friends? Such as a falling out/disagreement? <0.0, 0.06>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Just to be more specific, was this caused by a specific event? <0.0, 0.17>","I wonder if this was caused by a recent or distant event? <0.0, 0.1>","Okay, now I would like to know if you've attempted exercise 10 and found this reignited unmanageable emotions as a result of old events? <0.0, 0.07>","I understand your situation, and could you please tell me more about this? <0.5, 0.39>","Good job! One more question: Have you strongly felt or expressed any of the following emotions towards someone else? <0.0, 0.1>","Have you ever imagined you are tha saviour of someone else? <0.0, 0.09>","Have you ever felt that you are a victim and blamed someone else for this negative feeling? <0.0, 0.24>","Have you had the feeling to control someone? <0.0, 0.04>","Did this happen to you: you always blame and accuse yourself when something is going wrong? <0.0, 0.14>","Thank you for your information. Now I would like to know if you've considered other viewpoints presented in previous conversations? <1.0, 0.15>","Is it correct that you are experiencing a personal crisis? <0.0, 0.13>","Just to be more specific, was this caused by a specific event? <0.0, 0.17>","I wonder if this was caused by a recent or distant event? <0.0, 0.1>","Okay, now I would like to know if you've attempted exercise 10 and found this reignited unmanageable emotions as a result of old events? <0.0, 0.07>","I understand your situation, and could you please tell me more about this? <0.5, 0.39>","Good job! One more question: Have you strongly felt or expressed any of the following emotions towards someone else? <0.0, 0.1>","Have you ever imagined you are tha saviour of someone else? <0.0, 0.09>","Have you ever felt that you are a victim and blamed someone else for this negative feeling? <0.0, 0.24>","Have you had the feeling to control someone? <0.0, 0.04>","Did this happen to you: you always blame and accuse yourself when something is going wrong? <0.0, 0.14>","Thank you for your information. Now I would like to know if you've considered other viewpoints presented in previous conversations? <1.0, 0.15>","Is it correct that you are experiencing a personal crisis? <0.0, 0.13>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Male,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Can you pinpoint an event that led to this? <0.0, 0.22>","Was the event that led to this recent or distant? <0.0, 0.04>","Thank you for sharing so far. Have you, in the near past, given exercise 10 a try and discovered that it reignited emotions you couldn't manage as a result of distant events? <0.0, 0.07>","Thank you for sharing with me. I'll ask you some questions now, so you can elaborate on your situation. <1.0, 0.34>","In this difficult situation that you're describing have you felt these emotions towards someone? <0.0, 0.05>","Do you think that someone else should see you as their saviour? <0.0, 0.19>","Do you see yourself being in an unjust position due to someone else's actions? <0.0, 0.2>","Do you feel that you are trying to influence someone with your words or actions? <0.0, 0.4>","Are you always so hard on yourself when something doesn't go according to plan? <0.0, 0.46>","Have you considered other viewpoints presented in previous conversations? <0.0, 0.03>","Are you having difficulties in your personal life due to recent events (falling out with friends e.g.)? <0.0, 0.2>","Can you pinpoint an event that led to this? <0.0, 0.22>","Was the event that led to this recent or distant? <0.0, 0.04>","Thank you for sharing so far. Have you, in the near past, gave exercise 10 a try and discovered that it reignited emotions you couldn't manage as a result of distant events? <0.0, 0.07>","Thank you for sharing with me. I'll ask you some questions now, so you can elaborate on your situation. <1.0, 0.34>","In this difficult situation that you're describing have you felt these emotions towards someone? <0.0, 0.05>","Do you think that someone else should see you as their saviour? <0.0, 0.19>","Do you see yourself being in an unjust position due to someone else's actions? <0.0, 0.2>","Do you feel that you are trying to influence someone with your words or actions? <0.0, 0.4>","Are you always so hard on yourself when something doesn't go according to plan? <0.0, 0.46>","Have you considered other viewpoints presented in previous conversations? <0.0, 0.03>","Are you having difficulties in your personal life due to recent events (falling out with friends e.g.)? <0.0, 0.2>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Female,40-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was there a specific event or events that you feel caused this? <0.0, 0.13>","Was this something that happened recently? <0.0, 0.19>","Have you recently tried exercise 10? If so, did that stir up any difficult emotions relating to past events? <0.0, 0.06>","Thank you for sharing that, it must be difficult for you. Are you okay to answer some questions to explore this further? <1.0, 0.15>","Could you tell me if you have experienced or expressed any of these emotions towards another person? <0.0, 0.22>","Do you feel the need actively support or ""rescue"" another person? <0.0, 0.08>","Do you feel that someone else is responsible for your negative emotions? <0.0, 0.23>","Do you feel the need to have control over another person? <0.0, 0.22>","Do you always blame yourself when something goes wrong? <0.0, 0.23>","In previous conversations, have you tended to consider other people's viewpoints? <0.0, 0.08>","Are you going through a difficult time at the moment such as having problems with loved ones or falling out with friends? <0.0, 0.23>","Was there a specific event or events that you feel caused this? <0.0, 0.13>","Was this something that happened recently? <0.0, 0.19>","Have you recently tried exercise 10? If so, did that stir up any difficult emotions relating to past events? <0.0, 0.06>","Thank you for sharing that, it must be difficult for you. Are you okay to answer some questions to explore this further? <1.0, 0.15>","Could you tell me if you have experienced or expressed any of these emotions towards another person? <0.0, 0.22>","Do you feel the need actively support or ""rescue"" another person? <0.0, 0.08>","Do you feel that someone else is responsible for your negative emotions? <0.0, 0.23>","Do you feel the need to have control over another person? <0.0, 0.22>","Do you always blame yourself when something goes wrong? <0.0, 0.23>","In previous conversations, have you tended to consider other people's viewpoints? <0.0, 0.08>","Are you going through a difficult time at the moment such as having problems with loved ones or falling out with friends? <0.0, 0.23>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Would you be able to tell me whether a specific event may have caused your distress? <0.0, 0.21>","I am so sorry to hear about this, do you mind if I ask if this feeling was caused by more recent events or an event that was further in the past? <1.0, 0.22>",,"It is completely understandable that you feel this way. Would you mind if I asked a couple of questions so that I can offer more help with your situation? <0.5, 0.36>","Have you ever felt any of the following emotions towards someone? And if so how did you feel about that? <0.0, 0.42>","Do you feel like you are in control of how others feel? And do you try to help others often? <0.0, 0.22>","How do you identify yourself in the situation? Do you feel like you are wronged by someone? <0.0, 0.37>","On reflection, do you perhaps think that you are controlling or just emotional? <0.0, 0.05>","Do you always tend to be hard on yourself? For example blaming yourself and seeing yourself in a negative way? <0.0, 0.2>","Do you tend to consider other peoples opinions / viewpoints to help structure how you feel? <0.0, 0.04>","Are you struggling with anything in your personal life that I could help you with at the minute? <0.5, 0.29>","Would you be able to tell me whether a specific event may have caused your distress? <0.0, 0.21>","I am so sorry to hear about this, do you mind if I ask if this feeling was caused by more recent events or an event that was further in the past? <1.0, 0.22>",,"It is completely understandable that you feel this way. Would you mind if I asked a couple of questions so that I can offer more help with your situation? <0.5, 0.36>","Have you ever felt any of the following emotions towards someone? And if so how did you feel about that? <0.0, 0.42>","Do you feel like you are in control of how others feel? And do you try to help others often? <0.0, 0.22>","How do you identify yourself in the situation? Do you feel like you are wronged by someone? <0.0, 0.37>","On reflection, do you perhaps think that you are controlling or just emotional? <0.0, 0.05>","Do you always tend to be hard on yourself? For example blaming yourself and seeing yourself in a negative way? <0.0, 0.2>","Do you tend to consider other peoples opinions / viewpoints to help structure how you feel? <0.0, 0.04>","Are you struggling with anything in your personal life that I could help you with at the minute? <0.5, 0.29>",,,,,,,,
342,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This feeling you're having, was it caused by something specific?  <0.0, 0.12>","Did something happen recently or was it maybe a past event, to make you feel this?  <0.0, 0.11>","Have you tried exercise 10 and did any unmanageable traumatic emotions rear their ugly head back? <0.0, 0.01>","I'm sorry you're feeling this way. Is it okay to ask some questions to understand what you're going through? <1.0, 0.47>","Recently, have you felt these strong emotions and took them out on someone?  <0.0, 0.11>","Do you think that you need the gratification of being someone's savior? <0.0, 0.13>","Have you recently felt like a victim and blamed others for your negative feelings? <0.0, 0.12>","Have you felt that you are engaging in a controlling relationship with someone? <0.0, 0.18>","Do you always blame yourself when things go wrong? <0.0, 0.25>","When speaking with others do you try and see things from their perspective? <0.0, 0.13>","Have you recently had a personal crisis? <0.0, 0.13>","This feeling you're having, was it caused by something specific?  <0.0, 0.12>","Did something happen recently or was it maybe a past event, to make you feel this?  <0.0, 0.11>",,"I'm sorry you're feeling this way. Is it okay to ask some questions to understand what you're going through? <1.0, 0.47>","Recently, have you felt these strong emotions and took them out on someone?  <0.0, 0.11>","Do you think that you need the gratification of being someone's savior? <0.0, 0.13>","Have you recently felt like a victim and blamed others for your negative feelings? <0.0, 0.12>","Have you felt that you are engaging in a controlling relationship with someone? <0.0, 0.18>","Do you always blame yourself when things go wrong? <0.0, 0.25>","When speaking with others do you try and see things from their perspective? <0.0, 0.13>","Have you recently had a personal crisis? <0.0, 0.13>",,,,,,,,
343,Other/Non-binary,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Is there a specific event that brought about this feeling? <0.0, 0.14>","Is this struggle recent or brought on by an event from your past? <0.0, 0.05>","Have you recently attempted exercise 10 and felt that it reignited negative feelings? <0.0, 0.02>","That is a valid way to feel. Do you mind if we ask some questions to better understand your situation? <0.5, 0.24>","Have you ever outwardly expressed any of these emotions to or about someone? <0.0, 0.14>","Do you feel that it's up to you to save someone else? <0.0, 0.38>","Do you feel wronged by others? <0.0, 0.13>","Do you feel that in an effort to sustain yourself you're trying to get others to behave a certain way? <0.0, 0.28>","Are you always hard on yourself when things go wrong? <0.0, 0.26>","Before today, have you considered viewpoints outside your own? <0.0, 0.04>","Are things rough for you at this point in time? <0.0, 0.28>","Is there a specific event that brought about this feeling? <0.0, 0.14>","Is this struggle recent or brought on by an event from your past? <0.0, 0.05>","Have you recently attempted exercise 10 and felt that it reignited negative feelings? <0.0, 0.02>","That is a valid way to feel. Do you mind if we ask some questions to better understand your situation? <0.5, 0.24>","Have you ever outwardly expressed any of these emotions to or about someone? <0.0, 0.14>","Do you feel that it's up to you to save someone else? <0.0, 0.38>","Do you feel wronged by others? <0.0, 0.13>","Do you feel that in an effort to sustain yourself you're trying to get others to behave a certain way? <0.0, 0.28>","Are you always hard on yourself when things go wrong? <0.0, 0.26>","Before today, have you considered viewpoints outside your own? <0.0, 0.04>","Are things rough for you at this point in time? <0.0, 0.28>",,,,,,,,
344,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Do you believe this was caused by a specific event? <0.0, 0.16>","This negative event that you experienced, was it recent or in the distant past? <0.0, 0.09>","Could you recall attempting exercise 10 recently and this leading to deep negative emotions that you could not manage? <0.0, 0>","Thats good to know, now can we talk more about the situation? <0.0, 0.17>","It would be great to learn if you have expressed these following strong emotions towards someone recently: <0.5, 0.06>","Can you imagine yourself being someone's hero or saviour? <0.0, 0.13>","Thank you for that information, sometimes I have experinced this as well. Do you see yourself as the victim, blaming someone else for how negative you feel? <1.0, 0.14>","In your past or present, do you feel like you want to control someone's life? <0.0, 0.35>","Do you always blame yourself in bad situations? <0.0, 0.07>","Do you find the time to consider others' viewpoints in your conversations? <0.0, 0.15>","Have you been going through a rough patch in your personal relationships with loved ones? <0.0, 0.3>","Do you believe this was caused by a specific event? <0.0, 0.16>","This negative event that you experienced, was it recent or in the distant past? <0.0, 0.09>","Could you recall attempting exercise 10 recently and this leading to deep negative emotions that you could not manage? <0.0, 0>","Thats good to know, now can we talk more about the situation? <0.0, 0.17>","It would be great to learn if you have expressed these following strong emotions towards someone recently: <0.5, 0.06>","Can you imagine yourself being someone's hero or saviour? <0.0, 0.13>","Thank you for that information, sometimes I have experinced this as well. Do you see yourself as the victim, blaming someone else for how negative you feel? <1.0, 0.14>","In your past or present, do you feel like you want to control someone's life? <0.0, 0.35>","Do you always blame yourself in bad situations? <0.0, 0.07>","Do you find the time to consider others' viewpoints in your conversations? <0.0, 0.15>","Have you been going through a rough patch in your personal relationships with loved ones? <0.0, 0.3>",,,,,,,,
345,Male,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Do you think this is because of a particular situation that happened? <0.0, 0.2>","Do you think this is because something that recently happened to you, or something from the past? <0.0, 0.22>","Have you (not very long ago) attempted exercise 10 and found this re-started difficult to control feelings as a result of old events? <0.0, 0.04>","I understand why you feel this way. I will ask some more questions to understand your current situation. <0.5, 0.26>","Have you strongly felt or expressed any of these deep feelings towards someone? <0.0, 0.06>","Do you believe you are entitled to being a rescuer of someone else? <0.0, 0.14>","Do you sometimes feel someone else is to blame for how you are currently feeling? <0.0, 0.14>","Do you somehow feel that you are trying to control someone in your life? <0.0, 0.28>","Help me understand your situation, do you always blame and accuse yourself when something goes wrong? <0.5, 0.13>","In the past have you by any chance tried other ways that have been suggested? <0.0, 0.09>","Are you by any chance going through a serious personal problem? <0.0, 0.13>","Do you think this is because of a particular situation that happened? <0.0, 0.2>","Do you think this is because something that recently happened to you, or something from the past? <0.0, 0.22>",,"I understand why you feel this way. I will ask some more questions to understand your current situation. <0.5, 0.26>","Have you strongly felt or expressed any of these deep feelings towards someone? <0.0, 0.06>","Do you believe you are entitled to being a rescuer of someone else? <0.0, 0.14>","Do you sometimes feel someone else is to blame for how you are currently feeling? <0.0, 0.14>","Do you somehow feel that you are trying to control someone in your life? <0.0, 0.28>","Help me understand your situation, do you always blame and accuse yourself when something goes wrong? <0.5, 0.13>","In the past have you by any chance tried other ways that have been suggested? <0.0, 0.09>","Are you by any chance going through a serious personal problem? <0.0, 0.13>",,,,,,,,
346,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Are you impacted like this by a specific event? <0.0, 0.08>","Was the event that led to this recent or distant? <0.0, 0.04>","Did you experience any strong negative emotions as a result of attempting exercise 10? <0.0, 0.09>","Thank you for letting me know, are you comfortable to talk more about that so I can fully understand what you're feeling? <0.5, 0.31>","Have you experienced something of this nature before? <0.0, 0.3>","When others have situations like these, do you believe you have to come with a solution for them? <0.0, 0.19>","Do you feel you're somehow unfairly blaming the next person for your misfortunes instead of finding ways to improve yourself? <0.0, 0.25>","Do you feel like you're trying to control other people's choices to make your life easy? <0.0, 0.39>","Do you feel like you're awlways too hard on yourself when things don't work out? <0.0, 0.13>","In conversations do you allow the other part to effectively voice their opinions without interjection so you can understand where they're coming from? <0.0, 0.08>","Have you experienced loss or relationship breakdowns with loved ones recently? <0.0, 0.11>","Are you impacted like this by a specific event? <0.0, 0.08>","Was the event that led to this recent or distant? <0.0, 0.04>","Did you experience any strong negative emotions as a result of attempting exercise 10? <0.0, 0.09>","Thank you for letting me know, are you comfortable to talk more about that so I can fully understand what you're feeling? <0.5, 0.31>","Have you experienced something of this nature before? <0.0, 0.3>","When others have situations like these, do you believe you have to come with a solution for them? <0.0, 0.19>","Do you feel you're somehow unfairly blaming the next person for your misfortunes instead of finding ways to improve yourself? <0.0, 0.25>","Do you feel like you're trying to control other people's choices to make your life easy? <0.0, 0.39>","Do you feel like you're awlways too hard on yourself when things don't work out? <0.0, 0.13>","In conversations do you allow the other part to effectively voice their opinions without interjection so you can understand where they're coming from? <0.0, 0.08>","Have you experienced loss or relationship breakdowns with loved ones recently? <0.0, 0.11>",,,,,,,,
